2.665155859142210388e+10
2.374062438218584824e+10
1.972510516955629349e+10
1.322789885425077057e+10
6.556321634871185303e+09
2.531060210598697186e+09
1.083054906140587568e+09
8.329235703572980165e+08
8.184566422384272814e+08
8.162091019938278198e+08
8.133372084361641407e+08
8.106481914001600742e+08
8.077762718884444237e+08
8.049700156598467827e+08
8.019388136225854158e+08
7.990834513110070229e+08
7.964806493779860735e+08
7.941390534707967043e+08
7.922562781575037241e+08
7.906710165916104317e+08
7.893794666288719177e+08
7.883296966473882198e+08
7.876102437087666988e+08
7.869699569047890902e+08
7.864862577647731304e+08
7.861891503540976048e+08
7.860445293843867779e+08
7.857851242391130924e+08
7.856355846437307596e+08
7.856151052874614000e+08
7.853958251576180458e+08
7.854020331429877281e+08
7.852741139385071993e+08
7.853162895142302513e+08
7.853736409537090063e+08
7.852378996017830372e+08
7.851911784679391384e+08
7.851675700244599581e+08
7.852403453103212118e+08
7.851712671820780039e+08
7.851708170387473106e+08
7.850705476630471945e+08
7.851691910334895849e+08
7.850506469255914688e+08
7.850314076287575960e+08
7.851281707276259661e+08
7.850389749905132055e+08
7.850100893084924221e+08
7.850482228405531645e+08
7.850292606990512609e+08
7.850870787920905352e+08
7.850434876964224577e+08
7.850972370456051826e+08
7.849798555044004917e+08
7.849522490433192253e+08
7.849612829991998672e+08
7.849666434618813992e+08
7.849395233795862198e+08
7.848992638683278561e+08
7.849504406062407494e+08
7.848497642317979336e+08
7.848174438367813826e+08
7.848744248970167637e+08
7.848692645102297068e+08
7.848713315880671740e+08
7.847513553329523802e+08
7.847920946357297897e+08
7.847871297236255407e+08
7.847480961609326601e+08
7.847944782023088932e+08
7.847441343751286268e+08
7.847114590101726055e+08
7.847598398939307928e+08
7.847432750202308893e+08
7.846513043428963423e+08
7.846230880091439486e+08
7.846652185017716885e+08
7.847450063339810371e+08
7.846553543966166973e+08
7.846151726743627787e+08
7.846405744418790340e+08
7.846145131795634031e+08
7.845816157165390253e+08
7.845642548771288395e+08
7.845621333528403044e+08
7.845564593018630743e+08
7.845721285084009171e+08
7.845367262452851534e+08
7.845131888316378593e+08
7.844873049975997210e+08
7.844117898841010332e+08
7.845484376747056246e+08
7.844939061488170624e+08
7.844323987838610411e+08
7.844510277142530680e+08
7.844882604841696024e+08
7.844283004283918142e+08
7.844023951683621407e+08
7.844530388679848909e+08
7.844154491932792664e+08
